"STATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD"
"USC00441593","2021-03-23",,,"0.00","0.0","0.0","65","37","47",
"USC00441593","2021-03-24",,,"0.10","0.0","0.0","60","47","52",
"USC00441593","2021-03-25",,,"0.11","0.0","0.0","60","48","49",
"USC00441593","2021-03-26",,,"0.14","0.0","0.0","68","48","64",
"USC00441593","2021-03-27",,,"0.00","0.0","0.0","80","51","52",
"USC00441593","2021-03-28",,,"0.47","0.0","0.0","73","52","58",
"USC00441593","2021-03-29",,,"0.06","0.0","0.0","68","40","40",
"USC00441593","2021-03-30",,,"0.00","0.0","0.0","62","40","42",
"USC00441593","2021-03-31",,,"0.00","0.0","0.0","71","42","57",
"USC00441593","2021-04-01",,,"1.03","0.0","0.0","61","39","39",
"USC00441593","2021-04-02",,,"0.01","0.0","0.0","48","27","27",
"USC00441593","2021-04-03",,,"0.00","0.0","0.0","44","27","32",
"USC00441593","2021-04-04",,,"0.00","0.0","0.0","57","32","52",
"USC00441593","2021-04-05",,,"0.00","0.0","0.0","74","50","50",
"USC00441593","2021-04-06",,,"0.00","0.0","0.0","76","50","56",
"USC00441593","2021-04-07",,,"0.00","0.0","0.0","80","56","62",
"USC00441593","2021-04-08",,,"0.00","0.0","0.0","83","53","53",
"USC00441593","2021-04-09",,,"1.01","0.0","0.0","76","52","53",
"USC00441593","2021-04-10",,,"0.01","0.0","0.0","60","53","54",
"USC00441593","2021-04-11",,,"0.50","0.0","0.0","71","54","57",
"USC00441593","2021-04-12",,,"0.00","0.0","0.0","78","55","55",
"USC00441593","2021-04-13",,,"0.01","0.0","0.0","71","49","50",
"USC00441593","2021-04-14",,,"0.00","0.0","0.0","73","50","52",
"USC00441593","2021-04-15",,,"0.38","0.0","0.0","66","52","54",
"USC00441593","2021-04-16",,,"0.00","0.0","0.0","63","44","45",
"USC00441593","2021-04-17",,,"0.00","0.0","0.0","67","44","46",
"USC00441593","2021-04-18",,,"0.00","0.0","0.0","64","45","46",
"USC00441593","2021-04-19",,,"0.22","0.0","0.0","64","46","48",
"USC00441593","2021-04-20",,,"0.08","0.0","0.0","64","48","52",
"USC00441593","2021-04-21",,,"0.00","0.0","0.0","75","51","52",
"USC00441593","2021-04-22",,,"0.00","0.0","0.0","66","32","36",
"USC00441593","2021-04-23",,,"0.00","0.0","0.0","54","36","39",
"USC00441593","2021-04-24",,,"0.00","0.0","0.0","63","39","47",
"USC00441593","2021-04-25",,,"0.66","0.0","0.0","59","47","48",
"USC00441593","2021-04-26",,,"0.00","0.0","0.0","65","47","48",
"USC00441593","2021-04-27",,,"0.00","0.0","0.0","74","48","51",
"USC00441593","2021-04-28",,,"0.00","0.0","0.0","86","51","65",
"USC00441593","2021-04-29",,,"0.00","0.0","0.0","87","65","70",
"USC00441593","2021-04-30",,,"0.02","0.0","0.0","85","57","58",
"USC00441593","2021-05-01",,,"0.00","0.0","0.0","72","45","46",
"USC00441593","2021-05-02",,,"0.00","0.0","0.0","71","46","56",
"USC00441593","2021-05-03",,,"0.03","0.0","0.0","84","56","61",
"USC00441593","2021-05-04",,,"0.07","0.0","0.0","75","60","63",
"USC00441593","2021-05-05",,,"0.27","0.0","0.0","85","62","64",
"USC00441593","2021-05-06",,,"0.00","0.0","0.0","81","46","47",
"USC00441593","2021-05-07",,,"0.00","0.0","0.0","66","44","48",
"USC00441593","2021-05-08",,,"0.08","0.0","0.0","57","41","44",
"USC00441593","2021-05-09",,,"0.00","0.0","0.0","66","44","48",
"USC00441593","2021-05-10",,,"0.00","0.0","0.0","70","48","62",
"USC00441593","2021-05-11",,,"0.00","0.0","0.0","68","52","53",
"USC00441593","2021-05-12",,,"0.00","0.0","0.0","71","47","47",
"USC00441593","2021-05-13",,,"0.00","0.0","0.0","64","47","50",
"USC00441593","2021-05-14",,,"0.00","0.0","0.0","70","48","54",
"USC00441593","2021-05-15",,,"0.00","0.0","0.0","71","51","54",
"USC00441593","2021-05-16",,,"0.00","0.0","0.0","76","53","53",
"USC00441593","2021-05-17",,,"0.00","0.0","0.0","62","47","51",
"USC00441593","2021-05-18",,,"0.00","0.0","0.0","73","51","56",
"USC00441593","2021-05-19",,,"0.00","0.0","0.0","77","56","59",
"USC00441593","2021-05-20",,,"0.00","0.0","0.0","83","59","62",
"USC00441593","2021-05-21",,,"0.00","0.0","0.0","87","56","58",
"USC00441593","2021-05-22",,,"0.00","0.0","0.0","84","58","67",
"USC00441593","2021-05-23",,,"0.00","0.0","0.0","88","67","71",
"USC00441593","2021-05-24",,,"0.00","0.0","0.0","91","71","72",
"USC00441593","2021-05-25",,,"0.09","0.0","0.0","77","57","59",
"USC00441593","2021-05-26",,,"0.00","0.0","0.0","80","59","68",
"USC00441593","2021-05-27",,,"0.00","0.0","0.0","91","66","68",
"USC00441593","2021-05-28",,,"0.00","0.0","0.0","87","64","66",
"USC00441593","2021-05-29",,,"0.12","0.0","0.0","78","55","55",
"USC00441593","2021-05-30",,,"0.24","0.0","0.0","57","47","47",
"USC00441593","2021-05-31",,,"0.00","0.0","0.0","63","47","53",
"USC00441593","2021-06-01",,,"0.00","0.0","0.0","73","53","57",
"USC00441593","2021-06-02",,,"0.00","0.0","0.0","79","57","62",
"USC00441593","2021-06-03",,,"0.02","0.0","0.0","82","62","68",
"USC00441593","2021-06-04",,,"0.51","0.0","0.0","85","64","65",
"USC00441593","2021-06-05",,,"0.06","0.0","0.0","84","65","69",
"USC00441593","2021-06-06",,,"0.00","0.0","0.0","89","66","69",
"USC00441593","2021-06-07",,,"0.00","0.0","0.0","93","69","70",
"USC00441593","2021-06-08",,,"0.00","0.0","0.0","87","69","71",
"USC00441593","2021-06-09",,,"0.03","0.0","0.0","92","71","74",
"USC00441593","2021-06-10",,,"0.19","0.0","0.0","86","69","70",
"USC00441593","2021-06-11",,,"0.62","0.0","0.0","86","70","71",
"USC00441593","2021-06-12",,,"0.13","0.0","0.0","75","63","64",
"USC00441593","2021-06-13",,,"0.00","0.0","0.0","76","64","69",
"USC00441593","2021-06-14",,,"0.26","0.0","0.0","82","63","66",
"USC00441593","2021-06-15",,,"0.02","0.0","0.0","88","63","65",
"USC00441593","2021-06-16",,,"0.00","0.0","0.0","79","60","63",
"USC00441593","2021-06-17",,,"0.00","0.0","0.0","79","57","60",
"USC00441593","2021-06-18",,,"0.00","0.0","0.0","80","58","62",
"USC00441593","2021-06-19",,,"0.00","0.0","0.0","88","62","72",
"USC00441593","2021-06-20",,,"0.00","0.0","0.0","89","68","72",
"USC00441593","2021-06-21",,,"0.00","0.0","0.0","89","69","71",
"USC00441593","2021-06-22",,,"0.00","0.0","0.0","96","71","73",
"USC00441593","2021-06-23",,,"0.77","0.0","0.0","75","57","59",
"USC00441593","2021-06-24",,,"0.00","0.0","0.0","76","54","57",
"USC00441593","2021-06-25",,,"0.00","0.0","0.0","78","56","60",
"USC00441593","2021-06-26",,,"0.03","0.0","0.0","81","60","68",
"USC00441593","2021-06-27",,,"0.00","0.0","0.0","86","68","71",
"USC00441593","2021-06-28",,,"0.00","0.0","0.0","90","70","72",
"USC00441593","2021-06-29",,,"0.00","0.0","0.0","94","70","72",
"USC00441593","2021-06-30",,,"0.00","0.0","0.0","95","69","72",
"USC00441593","2021-07-01",,,"0.00","0.0","0.0","98","72","78",
"USC00441593","2021-07-02",,,"0.69","0.0","0.0","92","64","64",
"USC00441593","2021-07-03",,,"0.01","0.0","0.0","81","59","64",
"USC00441593","2021-07-04",,,"0.00","0.0","0.0","80","63","66",
"USC00441593","2021-07-05",,,"0.00","0.0","0.0","86","66","70",
"USC00441593","2021-07-06",,,"0.00","0.0","0.0","91","70","73",
"USC00441593","2021-07-07",,,"0.00","0.0","0.0","95","71","75",
"USC00441593","2021-07-08",,,"1.10","0.0","0.0","94","68","72",
"USC00441593","2021-07-09",,,"0.08","0.0","0.0","81","67","74",
"USC00441593","2021-07-10",,,"0.00","0.0","0.0","90","69","72",
"USC00441593","2021-07-11",,,"0.00","0.0","0.0","87","68","72",
"USC00441593","2021-07-12",,,"0.02","0.0","0.0","88","71","74",
"USC00441593","2021-07-13",,,"0.00","0.0","0.0","94","71","74",
"USC00441593","2021-07-14",,,"0.00","0.0","0.0","93","69","73",
"USC00441593","2021-07-15",,,"0.00","0.0","0.0","92","70","74",
"USC00441593","2021-07-16",,,"0.00","0.0","0.0","95","70","74",
"USC00441593","2021-07-17",,,"0.00","0.0","0.0","97","72","74",
"USC00441593","2021-07-18",,,"0.46","0.0","0.0","97","67","71",
"USC00441593","2021-07-19",,,"0.00","0.0","0.0","89","69","72",
"USC00441593","2021-07-20",,,"0.00","0.0","0.0","87","67","71",
"USC00441593","2021-07-21",,,"0.00","0.0","0.0","91","70","73",
"USC00441593","2021-07-22",,,"0.00","0.0","0.0","92","65","67",
"USC00441593","2021-07-23",,,"0.00","0.0","0.0","86","64","68",
"USC00441593","2021-07-24",,,"0.00","0.0","0.0","88","67","69",
"USC00441593","2021-07-25",,,"0.12","0.0","0.0","89","69","70",
"USC00441593","2021-07-26",,,"0.01","0.0","0.0","91","70","73",
"USC00441593","2021-07-27",,,"0.00","0.0","0.0","92","69","71",
"USC00441593","2021-07-28",,,"0.01","0.0","0.0","95","69","74",
"USC00441593","2021-07-29",,,"0.55","0.0","0.0","94","67","69",
"USC00441593","2021-07-30",,,"0.00","0.0","0.0","90","69","78",
"USC00441593","2021-07-31",,,"0.00","0.0","0.0","94","66","67",
"USC00441593","2021-08-01",,,"0.08","0.0","0.0","84","66","67",
"USC00441593","2021-08-02",,,"0.00","0.0","0.0","84","64","67",
"USC00441593","2021-08-03",,,"0.00","0.0","0.0","85","63","64",
"USC00441593","2021-08-04",,,"0.00","0.0","0.0","83","60","63",
"USC00441593","2021-08-05",,,"0.00","0.0","0.0","85","62","64",
"USC00441593","2021-08-06",,,"0.00","0.0","0.0","90","64","69",
"USC00441593","2021-08-07",,,"0.00","0.0","0.0","92","66","68",
"USC00441593","2021-08-08",,,"0.06","0.0","0.0","75","61","63",
"USC00441593","2021-08-09",,,"1.03","0.0","0.0","91","63","71",
"USC00441593","2021-08-10",,,"0.00","0.0","0.0","92","71","73",
"USC00441593","2021-08-11",,,"0.06","0.0","0.0","94","69","75",
"USC00441593","2021-08-12",,,"0.22","0.0","0.0","100","71","74",
"USC00441593","2021-08-13",,,"0.00","0.0","0.0","94","73","77",
"USC00441593","2021-08-14",,,"0.30","0.0","0.0","98","69","73",
"USC00441593","2021-08-15",,,"0.29","0.0","0.0","91","68","69",
"USC00441593","2021-08-16",,,"0.11","0.0","0.0","76","68","69",
"USC00441593","2021-08-17",,,"0.31","0.0","0.0","84","69","69",
"USC00441593","2021-08-18",,,"0.12","0.0","0.0","83","69","73",
"USC00441593","2021-08-19",,,"1.23","0.0","0.0","88","72","75",
"USC00441593","2021-08-20",,,"0.37","0.0","0.0","89","68","69",
"USC00441593","2021-08-21",,,"0.00","0.0","0.0","83","66","67",
"USC00441593","2021-08-22",,,"0.04","0.0","0.0","88","67","70",
"USC00441593","2021-08-23",,,"0.00","0.0","0.0","89","70","73",
"USC00441593","2021-08-24",,,"0.00","0.0","0.0","91","73","74",
"USC00441593","2021-08-25",,,"0.00","0.0","0.0","93","72","74",
"USC00441593","2021-08-26",,,"0.00","0.0","0.0","93","71","75",
"USC00441593","2021-08-27",,,"0.00","0.0","0.0","94","72","73",
"USC00441593","2021-08-28",,,"0.00","0.0","0.0","95","72","74",
"USC00441593","2021-08-29",,,"1.13","0.0","0.0","94","67","68",
"USC00441593","2021-08-30",,,"0.00","0.0","0.0","83","68","73",
"USC00441593","2021-08-31",,,"0.03","0.0","0.0","91","69","72",
"USC00441593","2021-09-01",,,"2.21","0.0","0.0","86","69","71",
"USC00441593","2021-09-02",,,"0.81","0.0","0.0","75","58","59",
"USC00441593","2021-09-03",,,"0.00","0.0","0.0","78","56","60",
"USC00441593","2021-09-04",,,"0.00","0.0","0.0","79","58","59",
"USC00441593","2021-09-05",,,"0.00","0.0","0.0","82","59","65",
"USC00441593","2021-09-06",,,"0.00","0.0","0.0","82","65","69",
"USC00441593","2021-09-07",,,"0.00","0.0","0.0","84","64","66",
"USC00441593","2021-09-08",,,"0.00","0.0","0.0","86","63","64",
"USC00441593","2021-09-09",,,"0.00","0.0","0.0","88","64","66",
"USC00441593","2021-09-10",,,"0.00","0.0","0.0","80","57","59",
"USC00441593","2021-09-11",,,"0.00","0.0","0.0","77","57","58",
"USC00441593","2021-09-12",,,"0.00","0.0","0.0","81","58","62",
"USC00441593","2021-09-13",,,"0.00","0.0","0.0","87","62","72",
"USC00441593","2021-09-14",,,"0.00","0.0","0.0","89","67","69",
"USC00441593","2021-09-15",,,"0.00","0.0","0.0","89","65","67",
"USC00441593","2021-09-16",,,"0.00","0.0","0.0","89","67","68",
"USC00441593","2021-09-17",,,"0.14","0.0","0.0","83","67","69",
"USC00441593","2021-09-18",,,"0.00","0.0","0.0","83","67","68",
"USC00441593","2021-09-19",,,"0.00","0.0","0.0","87","66","68",
"USC00441593","2021-09-20",,,"0.00","0.0","0.0","87","67","67",
"USC00441593","2021-09-21",,,"0.00","0.0","0.0","76","62","63",
"USC00441593","2021-09-22",,,"0.46","0.0","0.0","73","63","69",
"USC00441593","2021-09-23",,,"0.69","0.0","0.0","73","56","56",
"USC00441593","2021-09-24",,,"0.00","0.0","0.0","72","52","52",
"USC00441593","2021-09-25",,,"0.00","0.0","0.0","74","52","53",
"USC00441593","2021-09-26",,,"0.00","0.0","0.0","76","53","55",
"USC00441593","2021-09-27",,,"0.00","0.0","0.0","77","55","58",
"USC00441593","2021-09-28",,,"0.00","0.0","0.0","82","58","67",
"USC00441593","2021-09-29",,,"0.23","0.0","0.0","84","60","60",
"USC00441593","2021-09-30",,,"0.00","0.0","0.0","75","53","55",
"USC00441593","2021-10-01",,,"0.00","0.0","0.0","77","52","52",
"USC00441593","2021-10-02",,,"0.00","0.0","0.0","75","52","57",
"USC00441593","2021-10-03",,,"0.00","0.0","0.0","81","57","63",
"USC00441593","2021-10-04",,,"0.01","0.0","0.0","86","63","65",
"USC00441593","2021-10-05",,,"0.06","0.0","0.0","82","62","63",
"USC00441593","2021-10-06",,,"0.69","0.0","0.0","83","63","67",
"USC00441593","2021-10-07",,,"0.85","0.0","0.0","69","62","63",
"USC00441593","2021-10-08",,,"0.00","0.0","0.0","70","60","62",
"USC00441593","2021-10-09",,,"0.02","0.0","0.0","69","62","62",
"USC00441593","2021-10-10",,,"0.08","0.0","0.0","68","60","60",
"USC00441593","2021-10-11",,,"0.00","0.0","0.0","70","60","61",
"USC00441593","2021-10-12",,,"0.02","0.0","0.0","74","60","61",
"USC00441593","2021-10-13",,,"0.00","0.0","0.0","70","59","60",
"USC00441593","2021-10-14",,,"0.01","0.0","0.0","80","58","59",
"USC00441593","2021-10-15",,,"0.00","0.0","0.0","80","58","66",
"USC00441593","2021-10-16",,,"0.00","0.0","0.0","79","62","62",
"USC00441593","2021-10-17",,,"0.10","0.0","0.0","77","47","48",
"USC00441593","2021-10-18",,,"0.00","0.0","0.0","65","44","47",
"USC00441593","2021-10-19",,,"0.00","0.0","0.0","70","47","52",
"USC00441593","2021-10-20",,,"0.00","0.0","0.0","74","52","56",
"USC00441593","2021-10-21",,,"0.00","0.0","0.0","76","54","55",
"USC00441593","2021-10-22",,,"0.02","0.0","0.0","79","54","58",
"USC00441593","2021-10-23",,,"0.00","0.0","0.0","68","51","53",
"USC00441593","2021-10-24",,,"0.00","0.0","0.0","69","50","51",
"USC00441593","2021-10-25",,,"0.00","0.0","0.0","73","51","56",
"USC00441593","2021-10-26",,,"1.31","0.0","0.0","78","54","55",
"USC00441593","2021-10-27",,,"0.00","0.0","0.0","64","47","49",
"USC00441593","2021-10-28",,,"0.00","0.0","0.0","70","49","50",
"USC00441593","2021-10-29",,,"1.40","0.0","0.0","63","50","56",
"USC00441593","2021-10-30",,,"1.37","0.0","0.0","69","50","50",
"USC00441593","2021-10-31",,,"0.09","0.0","0.0","56","46","50",
"USC00441593","2021-11-01",,,"0.00","0.0","0.0","68","48","52",
"USC00441593","2021-11-02",,,"0.01","0.0","0.0","64","43","44",
"USC00441593","2021-11-03",,,"0.20","0.0","0.0","47","36","36",
"USC00441593","2021-11-04",,,"0.00","0.0","0.0","52","35","36",
"USC00441593","2021-11-05",,,"0.00","0.0","0.0","51","33","34",
"USC00441593","2021-11-06",,,"0.00","0.0","0.0","54","31","31",
"USC00441593","2021-11-07",,,"0.00","0.0","0.0","53","31","38",
"USC00441593","2021-11-08",,,"0.00","0.0","0.0","59","38","50",
"USC00441593","2021-11-09",,,"0.00","0.0","0.0","69","50","56",
"USC00441593","2021-11-10",,,"0.00","0.0","0.0","78","55","60",
"USC00441593","2021-11-11",,,"0.00","0.0","0.0","76","47","48",
"USC00441593","2021-11-12",,,"0.77","0.0","0.0","67","48","52",
"USC00441593","2021-11-13",,,"0.00","0.0","0.0","64","43","43",
"USC00441593","2021-11-14",,,"0.00","0.0","0.0","53","32","36",
"USC00441593","2021-11-15",,,"0.00","0.0","0.0","50","35","40",
"USC00441593","2021-11-16",,,"0.00","0.0","0.0","52","35","37",
"USC00441593","2021-11-17",,,"0.00","0.0","0.0","58","37","42",
"USC00441593","2021-11-18",,,"0.00","0.0","0.0","69","42","53",
"USC00441593","2021-11-19",,,"0.00","0.0","0.0","75","37","38",
"USC00441593","2021-11-20",,,"0.00","0.0","0.0","47","28","31",
"USC00441593","2021-11-21",,,"0.00","0.0","0.0","47","31","34",
"USC00441593","2021-11-22",,,"0.02","0.0","0.0","50","34","49",
"USC00441593","2021-11-23",,,"0.00","0.0","0.0","57","28","31",
"USC00441593","2021-11-24",,,"0.00","0.0","0.0","44","27","33",
"USC00441593","2021-11-25",,,"0.00","0.0","0.0","50","33","45",
"USC00441593","2021-11-26",,,"0.01","0.0","0.0","66","43","45",
"USC00441593","2021-11-27",,,"0.00","0.0","0.0","47","27","29",
"USC00441593","2021-11-28",,,"0.00","0.0","0.0","48","29","40",
"USC00441593","2021-11-29",,,"0.00","0.0","0.0","57","32","34",
"USC00441593","2021-11-30",,,"0.00","0.0","0.0","45","32","34",
"USC00441593","2021-12-01",,,"0.00","0.0","0.0","59","34","48",
"USC00441593","2021-12-02",,,"0.00","0.0","0.0","59","43","45",
"USC00441593","2021-12-03",,,"0.00","0.0","0.0","67","45","52",
"USC00441593","2021-12-04",,,"0.00","0.0","0.0","64","37","40",
"USC00441593","2021-12-05",,,"0.00","0.0","0.0","59","37","37",
"USC00441593","2021-12-06",,,"0.00","0.0","0.0","49","37","48",
"USC00441593","2021-12-07",,,"0.00","0.0","0.0","70","32","33",
"USC00441593","2021-12-08",,,"0.00","0.0","0.0","47","31","33",
"USC00441593","2021-12-09",,,"0.00","0.0","0.0","46","27","30",
"USC00441593","2021-12-10",,,"0.00","0.0","0.0","41","30","34",
"USC00441593","2021-12-11",,,"0.01","0.0","0.0","52","34","52",
"USC00441593","2021-12-12",,,"0.07","0.0","0.0","67","35","36",
"USC00441593","2021-12-13",,,"0.00","0.0","0.0","51","31","34",
"USC00441593","2021-12-14",,,"0.00","0.0","0.0","58","33","44",
"USC00441593","2021-12-15",,,"0.00","0.0","0.0","59","37","38",
"USC00441593","2021-12-16",,,"0.00","0.0","0.0","56","36","40",
"USC00441593","2021-12-17",,,"0.00","0.0","0.0","67","40","55",
"USC00441593","2021-12-18",,,"0.06","0.0","0.0","70","47","48",
"USC00441593","2021-12-19",,,"0.01","0.0","0.0","60","44","44",
"USC00441593","2021-12-20",,,"0.01","0.0","0.0","44","26","28",
"USC00441593","2021-12-21",,,"0.00","0.0","0.0","42","25","27",
"USC00441593","2021-12-22",,,"0.00","0.0","0.0","40","27","39",
"USC00441593","2021-12-23",,,"0.00","0.0","0.0","53","30","31",
"USC00441593","2021-12-24",,,"0.00","0.0","0.0","47","31","37",
"USC00441593","2021-12-25",,,"0.00","0.0","0.0","62","37","49",
"USC00441593","2021-12-26",,,"0.00","0.0","0.0","74","48","53",
"USC00441593","2021-12-27",,,"0.00","0.0","0.0","68","41","41",
"USC00441593","2021-12-28",,,"0.00","0.0","0.0","49","41","42",
"USC00441593","2021-12-29",,,"0.00","0.0","0.0","58","41","50",
"USC00441593","2021-12-30",,,"0.08","0.0","0.0","57","46","48",
"USC00441593","2021-12-31",,,"0.04","0.0","0.0","51","48","49",
"USC00441593","2022-01-01",,,"0.28","0.0","0.0","62","49","54",
"USC00441593","2022-01-02",,,"1.09","0.0","0.0","65","53","55",
"USC00441593","2022-01-03",,,"0.70","5.0","5.0","61","31","31",
"USC00441593","2022-01-04",,,"0.27","5.8","8.0","32","19","22",
"USC00441593","2022-01-05",,,"0.00","0.0","6.0","36","21","26",
"USC00441593","2022-01-06",,,"0.00","0.0","4.0","45","26","39",
"USC00441593","2022-01-07",,,"0.09","1.9","4.0","51","24","24",
"USC00441593","2022-01-08",,,"0.00","0.0","3.0","32","15","18",
"USC00441593","2022-01-09",,,"0.00","0.0","2.0","35","18","29",
"USC00441593","2022-01-10",,,"0.16","0.0","0.0","48","29","31",
"USC00441593","2022-01-11",,,"0.00","0.0","0.0","42","20","21",
"USC00441593","2022-01-12",,,"0.00","0.0","0.0","34","21","23",
"USC00441593","2022-01-13",,,"0.00","0.0","0.0","50","23","40",
"USC00441593","2022-01-14",,,"0.00","0.0","0.0","51","35","37",
"USC00441593","2022-01-15",,,"0.00","0.0","0.0","48","25","26",
"USC00441593","2022-01-16",,,"0.00","0.0","0.0","32","15","16",
"USC00441593","2022-01-17",,,"1.34","5.8","5.0","32","16","32",
"USC00441593","2022-01-18",,,"0.00","0.0","5.0","37","25","27",
"USC00441593","2022-01-19",,,"0.00","0.0","4.0","39","26","29",
"USC00441593","2022-01-20",,,"0.15","0.0","3.0","49","29","36",
"USC00441593","2022-01-21",,,"0.01","0.0","2.0","37","17","17",
"USC00441593","2022-01-22",,,"0.00","0.0","2.0","27","12","13",
"USC00441593","2022-01-23",,,"0.00","0.0","2.0","33","13","29",
"USC00441593","2022-01-24",,,"0.00","0.0","2.0","40","28","31",
"USC00441593","2022-01-25",,,"0.00","0.0","2.0","44","31","38",
"USC00441593","2022-01-26",,,"0.00","0.0","0.0","53","20","21",
"USC00441593","2022-01-27",,,"0.00","0.0","0.0","36","16","19",
"USC00441593","2022-01-28",,,"0.00","0.0","0.0","36","19","31",
"USC00441593","2022-01-29",,,"0.16","2.0","2.0","37","20","21",
"USC00441593","2022-01-30",,,"0.00","0.0","1.0","29","14","16",
"USC00441593","2022-01-31",,,"0.00","0.0","1.0","28","16","22",
"USC00441593","2022-02-01",,,"0.00","0.0","0.0","38","22","28",
"USC00441593","2022-02-02",,,"0.00","0.0","0.0","42","25","29",
"USC00441593","2022-02-03",,,"0.21","0.0","0.0","51","29","40",
"USC00441593","2022-02-04",,,"0.62","0.0","0.0","56","40","56",
"USC00441593","2022-02-05",,,"0.55","0.0","0.0","60","27","28",
"USC00441593","2022-02-06",,,"0.00","0.0","0.0","35","19","21",
"USC00441593","2022-02-07",,,"0.00","0.0","0.0","39","21","27",
"USC00441593","2022-02-08",,,"0.06","0.0","0.0","37","26","35",
"USC00441593","2022-02-09",,,"0.00","0.0","0.0","50","31","32",
"USC00441593","2022-02-10",,,"0.00","0.0","0.0","60","32","43",
"USC00441593","2022-02-11",,,"0.00","0.0","0.0","62","39","41",
"USC00441593","2022-02-12",,,"0.00","0.0","0.0","68","40","48",
"USC00441593","2022-02-13",,,"0.08","0.4","0.0","62","31","31",
"USC00441593","2022-02-14",,,"0.09","0.4","0.0","32","22","23",
"USC00441593","2022-02-15",,,"0.00","0.0","0.0","33","19","22",
"USC00441593","2022-02-16",,,"0.00","0.0","0.0","42","22","29",
"USC00441593","2022-02-17",,,"0.00","0.0","0.0","56","29","49",
"USC00441593","2022-02-18",,,"0.29","0.0","0.0","68","48","48",
"USC00441593","2022-02-19",,,"0.00","0.0","0.0","50","23","28",
"USC00441593","2022-02-20",,,"0.00","0.0","0.0","51","20","25",
"USC00441593","2022-02-21",,,"0.00","0.0","0.0","48","25","36",
"USC00441593","2022-02-22",,,"0.00","0.0","0.0","67","36","54",
"USC00441593","2022-02-23",,,"0.13","0.0","0.0","60","52","55",
"USC00441593","2022-02-24",,,"0.00","0.0","0.0","75","34","35",
"USC00441593","2022-02-25",,,"0.04","0.0","0.0","35","31","33",
"USC00441593","2022-02-26",,,"0.00","0.0","0.0","65","32","33",
"USC00441593","2022-02-27",,,"0.00","0.0","0.0","46","33","40",
"USC00441593","2022-02-28",,,"0.00","0.0","0.0","58","37","39",
"USC00441593","2022-03-01",,,"0.00","0.0","0.0","56","29","34",
"USC00441593","2022-03-02",,,"0.00","0.0","0.0","62","34","44",
"USC00441593","2022-03-03",,,"0.00","0.0","0.0","70","44","57",
"USC00441593","2022-03-04",,,"0.00","0.0","0.0","65","26","28",
"USC00441593","2022-03-05",,,"0.00","0.0","0.0","51","28","38",
"USC00441593","2022-03-06",,,"0.00","0.0","0.0","69","38","60",
"USC00441593","2022-03-07",,,"0.00","0.0","0.0","77","56","63",
"USC00441593","2022-03-08",,,"0.14","0.0","0.0","81","40","42",
"USC00441593","2022-03-09",,,"0.50","0.0","0.0","59","38","38",
"USC00441593","2022-03-10",,,"0.04","0.0","0.0","48","34","36",
"USC00441593","2022-03-11",,,"0.00","0.0","0.0","53","34","38",
"USC00441593","2022-03-12",,,"0.55","0.1","0.0","65","32","32",
"USC00441593","2022-03-13",,,"0.05","0.6","1.0","32","19","20",
"USC00441593","2022-03-14",,,"0.00","0.0","0.0","46","20","36",
"USC00441593","2022-03-15",,,"0.00","0.0","0.0","65","36","43",
"USC00441593","2022-03-16",,,"0.00","0.0","0.0","73","43","49",
"USC00441593","2022-03-17",,,"0.72","0.0","0.0","73","49","51",
"USC00441593","2022-03-18",,,"0.31","0.0","0.0","65","51","52",
"USC00441593","2022-03-19",,,"0.00","0.0","0.0","75","52","54",
"USC00441593","2022-03-20",,,"0.00","0.0","0.0","77","47","47",
"USC00441593","2022-03-21",,,"0.00","0.0","0.0","61","43","45",
"USC00441593","2022-03-22",,,"0.00","0.0","0.0","72","45","56",
"USC00441593","2022-03-23",,,"0.00","0.0","0.0","73","47","47",
"USC00441593","2022-03-24",,,"1.34","0.0","0.0","53","44","51",
"USC00441593","2022-03-25",,,"0.09","0.0","0.0","60","47","48",
"USC00441593","2022-03-26",,,"0.00","0.0","0.0","63","39","41",
"USC00441593","2022-03-27",,,"0.00","0.0","0.0","53","33","34",
"USC00441593","2022-03-28",,,"0.00","0.0","0.0","50","30","31",
"USC00441593","2022-03-29",,,"0.00","0.0","0.0","48","22","24",
"USC00441593","2022-03-30",,,"0.02","0.0","0.0","52","24","37",
"USC00441593","2022-03-31",,,"0.00","0.0","0.0","60","37","60",
"USC00441593","2022-04-01",,,"0.10","0.0","0.0","73","45","47",
"USC00441593","2022-04-02",,,"0.00","0.0","0.0","58","35","36",
"USC00441593","2022-04-03",,,"0.00","0.0","0.0","61","36","51",
"USC00441593","2022-04-04",,,"0.00","0.0","0.0","60","36","38",
"USC00441593","2022-04-05",,,"0.00","0.0","0.0","59","38","44",
"USC00441593","2022-04-06",,,"0.83","0.0","0.0","59","44","51",
"USC00441593","2022-04-07",,,"0.45","0.0","0.0","69","50","50",
"USC00441593","2022-04-08",,,"0.23","0.0","0.0","54","42","45",
"USC00441593","2022-04-09",,,"0.02","0.0","0.0","65","39","41",
"USC00441593","2022-04-10",,,"0.04","0.0","0.0","53","36","40",
"USC00441593","2022-04-11",,,"0.00","0.0","0.0","62","40","43",
"USC00441593","2022-04-12",,,"0.00","0.0","0.0","74","43","64",
"USC00441593","2022-04-13",,,"0.00","0.0","0.0","82","60","63",
